gdb, 36, 19.98749, 6.11589, 4.82584, 3.7071, 32.78, -0.2516, 0.0335, 0.2851, 279.7863, 0.074166, -209.144909, -209.139976, -209.139032, -209.172305, 15.058
gdb, 37, 48.62351, 4.67298, 4.38187, 3.92, 29.47, -0.2814, 0.0074, 0.2888, 293.917, 0.061327, -229.013797, -229.009003, -229.008059, -229.041086, 13.885
gdb, 38, 36.49282, 4.31175, 4.04493, 1.7341, 28.53, -0.2537, -0.0341, 0.2196, 303.8129, 0.060508, -228.992613, -228.987769, -228.986825, -229.019918, 14.78
gdb, 39, 23.44662, 3.60588, 3.38683, 0., 45.71, -0.317, 0.0937, 0.4107, 426.2996, 0.131708, -158.340943, -158.33517, -158.334226, -158.36894, 19.668
gdb, 40, 26.59789, 3.79186, 3.53779, 1.3402, 38.61, -0.2619, 0.081, 0.3429, 382.8628, 0.108241, -194.261089, -194.255495, -194.254551, -194.28893, 18.431
gdb, 41, 28.29567, 4.14901, 3.88349, 1.0363, 39.34, -0.2503, 0.0925, 0.3428, 368.9331, 0.107895, -194.254127, -194.248585, -194.247641, -194.281899, 17.888
gdb, 42, 14.79671, 5.6956, 4.58846, 0.0075, 31.42, -0.2594, 0.0584, 0.3179, 297.8398, 0.085172, -230.183076, -230.177723, -230.176779, -230.211195, 16.837
gdb, 43, 15.61472, 6.31363, 5.54514, 0.1136, 41.96, -0.2727, 0.1012, 0.3738, 298.6061, 0.109284, -157.116735, -157.11209, -157.111146, -157.143262, 16.49
gdb, 44, 18.21931, 6.63877, 5.92459, 1.812, 35.01, -0.2633, 0.1052, 0.3685, 267.2979, 0.085275, -193.039603, -193.035186, -193.034242, -193.065979, 14.764
gdb, 45, 16.58914, 7.18798, 6.11415, 1.1353, 39.02, -0.2304, 0.0968, 0.3271, 270.5508, 0.097671, -173.147782, -173.143343, -173.142399, -173.174073, 15.298
gdb, 46, 16.79477, 6.71015, 5.86781, 1.3894, 34.64, -0.239, 0.0775, 0.3166, 263.966, 0.085106, -193.034988, -193.030356, -193.029411, -193.061689, 15.679
gdb, 47, 10.66107, 10.66107, 6.30452, 0., 41.83, -0.2982, 0.0956, 0.3938, 268.4432, 0.110511, -157.115484, -157.111322, -157.110378, -157.141657, 14.696
gdb, 48, 12.06545, 11.77731, 6.71997, 1.7978, 34.56, -0.2424, 0.0859, 0.3283, 236.9759, 0.086675, -193.034094, -193.029968, -193.029024, -193.060777, 12.915
gdb, 49, 8.63483, 4.11977, 2.88825, 0.6875, 45.37, -0.2392, 0.0192, 0.2584, 452.5112, 0.100501, -248.375248, -248.368823, -248.367879, -248.405354, 21.616
gdb, 50, 9.17136, 9.04195, 4.5531, 1.8689, 43.14, -0.2029, 0.0499, 0.2528, 303.9808, 0.082433, -210.101789, -210.097816, -210.096872, -210.12818, 14.821
gdb, 51, 9.77329, 9.41192, 4.7946, 3.6193, 39.13, -0.2253, 0.0332, 0.2585, 283.6817, 0.071145, -226.160842, -226.157088, -226.156144, -226.187104, 13.371
gdb, 52, 9.50228, 9.29497, 4.69874, 0.5571, 39.2, -0.2246, 0.0199, 0.2445, 289.005, 0.069883, -229.969129, -229.965414, -229.96447, -229.995393, 13.358
gdb, 53, 10.10926, 9.69372, 4.94857, 1.5081, 35.17, -0.2509, 0.001, 0.2519, 269.2444, 0.058593, -246.02915, -246.025614, -246.024669, -246.055309, 12.04
gdb, 54, 4.4178, 4.41753, 4.41717, 0.0003, 56.01, -0.3145, 0.0737, 0.3882, 486.2719, 0.158836, -197.632222, -197.625241, -197.624297, -197.661411, 26.084
gdb, 55, 4.69474, 4.66938, 4.47909, 1.384, 49.04, -0.2601, 0.0664, 0.3265, 449.0573, 0.134977, -233.560626, -233.553779, -233.552834, -233.589759, 25.128
gdb, 56, 10.21876, 4.04324, 2.94978, 2.8579, 42.02, -0.2654, -0.0575, 0.2079, 416.7799, 0.065175, -229.927277, -229.921622, -229.920677, -229.955843, 18.723
gdb, 57, 10.16063, 4.15847, 3.0056, 3.3351, 37.08, -0.3007, -0.0889, 0.2118, 397.7757, 0.05451, -246.027383, -246.022024, -246.02108, -246.055769, 16.963
gdb, 58, 10.68423, 4.3198, 3.07993, 5.1815, 38.31, -0.2739, -0.0438, 0.2301, 384.5574, 0.056619, -242.19573, -242.190591, -242.189646, -242.223513, 17.465
gdb, 59, 11.40916, 4.14704, 3.0415, 3.7167, 38.29, -0.2629, -0.0277, 0.2352, 390.4619, 0.054731, -245.997884, -245.992256, -245.991312, -246.026404, 18.527
gdb, 60, 9.08854, 4.42607, 3.03169, 0.9461, 36.51, -0.2538, -0.0964, 0.1574, 399.222, 0.064992, -267.10335, -267.097658, -267.096714, -267.132534, 17.806
gdb, 61, 10.08927, 4.54115, 3.13487, 2.7707, 38.09, -0.2561, -0.064, 0.192, 384.4827, 0.067668, -263.278851, -263.273589, -263.272645, -263.306835, 17.972
gdb, 62, 10.84211, 4.27948, 3.06837, 5.1668, 33.39, -0.2533, -0.0763, 0.177, 381.9882, 0.054577, -283.16874, -283.163262, -283.162318, -283.197298, 17.525
gdb, 63, 7.92874, 3.8272, 2.82581, 0.6578, 51.2, -0.2589, 0.0571, 0.316, 481.9854, 0.112471, -195.186772, -195.180446, -195.179502, -195.215658, 22.569
gdb, 64, 7.90009, 3.95466, 2.88643, 3.9512, 46.23, -0.318, 0.0365, 0.3545, 460.694, 0.102281, -211.295796, -211.289821, -211.288877, -211.324525, 20.467
gdb, 65, 8.30095, 3.97615, 2.93764, 2.7429, 42.87, -0.2704, 0.0278, 0.2983, 440.0738, 0.091554, -227.338075, -227.332253, -227.331309, -227.366638, 19.946
gdb, 66, 8.55919, 3.89952, 2.91869, 1.3582, 44.03, -0.2665, 0.0336, 0.3001, 444.6452, 0.088908, -231.108368, -231.102292, -231.101348, -231.137061, 21.306
gdb, 67, 8.55908, 4.01671, 2.97882, 3.269, 39.28, -0.3051, 0.0115, 0.3166, 424.3395, 0.078602, -247.214861, -247.209162, -247.208218, -247.243338, 19.252
gdb, 68, 7.66289, 3.70925, 2.79937, 2.6921, 46.58, -0.2469, -0.0188, 0.2281, 482.0475, 0.112328, -232.364952, -232.358577, -232.357633, -232.394589, 21.434
gdb, 69, 8.31096, 4.07963, 2.92918, 2.8354, 39.16, -0.255, -0.0279, 0.2271, 432.1489, 0.088443, -268.287661, -268.281505, -268.280561, -268.316982, 20.344
gdb, 70, 8.9331, 4.19405, 2.96046, 3.7163, 44.42, -0.2424, 0.0327, 0.2751, 441.85, 0.10227, -248.430371, -248.424309, -248.423365, -248.459383, 19.918
gdb, 71, 10.13982, 3.81346, 2.86965, 2.9514, 39.33, -0.2699, -0.0262, 0.2437, 440.1727, 0.088924, -268.301176, -268.295084, -268.29414, -268.331307, 19.824
gdb, 72, 9.55216, 3.57844, 2.7341, 2.6168, 46.19, -0.2423, -0.0072, 0.2351, 489.8518, 0.112006, -232.377706, -232.371073, -232.370129, -232.408256, 21.716
gdb, 73, 9.78802, 3.78441, 2.84416, 3.499, 42.54, -0.2438, 0.0355, 0.2793, 457.447, 0.101847, -248.448467, -248.441988, -248.441044, -248.478935, 21.374
gdb, 74, 10.01185, 3.84195, 2.87635, 3.5402, 43.61, -0.2418, 0.0387, 0.2805, 458.9803, 0.101735, -248.443503, -248.436899, -248.435955, -248.474272, 20.967
gdb, 75, 10.44045, 4.04692, 2.98547, 3.5648, 39.51, -0.2436, 0.0599, 0.3034, 428.404, 0.091713, -264.504487, -264.498452, -264.497508, -264.533633, 20.274
gdb, 76, 9.69683, 4.1533, 3.01703, 1.1876, 43.57, -0.2595, 0.0352, 0.2948, 443.1687, 0.102062, -248.416462, -248.410358, -248.409414, -248.445651, 20.256
gdb, 77, 10.20392, 4.16834, 3.07281, 1.7569, 39.33, -0.2685, 0.0174, 0.2859, 427.6606, 0.089436, -268.32127, -268.315051, -268.314106, -268.351214, 19.501
gdb, 78, 10.68182, 4.39532, 3.17969, 2.329, 35.5, -0.2669, 0.0575, 0.3244, 398.5908, 0.079271, -284.385189, -284.379361, -284.378417, -284.414085, 19.084
gdb, 79, 10.20696, 3.93135, 2.9219, 4.5676, 35.87, -0.246, 0.0273, 0.2733, 418.5967, 0.078222, -284.360325, -284.354148, -284.353204, -284.390143, 20.089
gdb, 80, 10.14389, 4.0714, 3.02223, 5.3004, 35.19, -0.2527, 0.0208, 0.2735, 408.0279, 0.080317, -284.372483, -284.367172, -284.366228, -284.40095, 17.931
gdb, 81, 7.57282, 3.5255, 2.65861, 1.3149, 49.26, -0.2629, 0.0789, 0.3418, 516.4357, 0.136209, -233.551389, -233.544542, -233.543598, -233.581067, 23.924
gdb, 82, 6.6508, 4.19317, 3.39441, 2.2854, 42.01, -0.2597, 0.0631, 0.3228, 438.3028, 0.11345, -269.479234, -269.472993, -269.472049, -269.508213, 22.072
gdb, 83, 7.26511, 3.32874, 2.54491, 0.0618, 56.26, -0.3085, 0.085, 0.3934, 565.8412, 0.159632, -197.629387, -197.622325, -197.621381, -197.659365, 25.169
gdb, 84, 8.11598, 3.43678, 2.66869, 1.3894, 49.45, -0.2617, 0.0733, 0.335, 521.8605, 0.136091, -233.555951, -233.549143, -233.548199, -233.585602, 23.99
gdb, 85, 7.55335, 3.78323, 2.80566, 1.0758, 49.8, -0.2476, 0.086, 0.3336, 507.9614, 0.135681, -233.545899, -233.539034, -233.53809, -233.57582, 23.573
gdb, 86, 6.14183, 5.17679, 3.79297, 0.1068, 52.92, -0.2633, 0.0893, 0.3526, 439.1643, 0.137025, -196.409349, -196.403398, -196.402453, -196.437676, 22.258
gdb, 87, 6.49534, 5.52329, 3.9108, 1.8235, 45.7, -0.2596, 0.091, 0.3505, 405.521, 0.112851, -232.335768, -232.329981, -232.329037, -232.364091, 20.719
gdb, 88, 6.57648, 5.31603, 3.98453, 1.3822, 45.85, -0.2494, 0.0776, 0.327, 401.4888, 0.113237, -232.33341, -232.327734, -232.32679, -232.36147, 21.17
gdb, 89, 12.18399, 5.1384, 3.78868, 2.5732, 40.19, -0.263, 0.0277, 0.2907, 352.0378, 0.080558, -247.201165, -247.196699, -247.195755, -247.22841, 15.51
gdb, 90, 10.79571, 4.78732, 3.54292, 2.7119, 42.77, -0.2415, -0.0194, 0.2222, 379.6371, 0.090544, -231.15578, -231.150804, -231.149859, -231.184401, 17.076
gdb, 91, 12.23436, 4.97895, 3.70561, 3.6671, 39.73, -0.25, 0.038, 0.288, 355.0934, 0.080442, -247.225618, -247.220897, -247.219953, -247.253218, 16.1
gdb, 92, 12.44643, 5.23328, 3.86599, 3.9339, 35.4, -0.2788, 0.0089, 0.2878, 336.0792, 0.068574, -267.106213, -267.101929, -267.100985, -267.13332, 14.483
gdb, 93, 11.54185, 4.90368, 3.63309, 2.5257, 39.34, -0.2437, -0.0258, 0.2179, 359.152, 0.07965, -247.190194, -247.185543, -247.184599, -247.217688, 16.083
gdb, 94, 12.18264, 4.94228, 3.68162, 0.8477, 35.94, -0.2647, -0.0352, 0.2295, 344.5473, 0.066989, -267.068488, -267.063976, -267.063032, -267.095887, 15.115
gdb, 95, 9.63416, 4.10254, 3.28665, 0.095, 52.94, -0.2896, 0.0927, 0.3823, 455.0215, 0.138424, -196.407957, -196.40245, -196.401505, -196.436159, 20.299
gdb, 96, 9.93129, 4.56362, 3.63704, 1.6826, 45.72, -0.241, 0.0915, 0.3325, 407.6909, 0.11459, -232.33123, -232.325877, -232.324933, -232.359589, 18.582
gdb, 97, 10.13697, 4.32512, 3.50912, 1.8995, 45.45, -0.2419, 0.0814, 0.3233, 414.1575, 0.114694, -232.325947, -232.320548, -232.319604, -232.354576, 18.443
gdb, 98, 10.09703, 4.26865, 3.40487, 1.4604, 45.55, -0.256, 0.0801, 0.3361, 413.9118, 0.115063, -232.333258, -232.328097, -232.327153, -232.361103, 19.023
gdb, 99, 10.85394, 4.52867, 3.62328, 2.4158, 38.58, -0.2465, 0.0604, 0.3069, 374.4087, 0.091005, -268.248371, -268.243234, -268.24229, -268.276572, 17.344
gdb, 100, 7.14221, 4.37083, 3.30265, 0.1023, 52.92, -0.2632, 0.094, 0.3573, 465.3301, 0.137341, -196.406419, -196.40034, -196.399396, -196.435152, 22.005
gdb, 101, 7.36997, 4.78662, 3.53123, 1.3092, 45.84, -0.2518, 0.0822, 0.334, 418.298, 0.113827, -232.32907, -232.323327, -232.322383, -232.357426, 20.702
gdb, 102, 7.53724, 4.74514, 3.54049, 1.2483, 49.79, -0.2199, 0.0931, 0.313, 432.5081, 0.125556, -212.438188, -212.432286, -212.431342, -212.466725, 20.993
gdb, 103, 8.15202, 4.38313, 3.43318, 1.8159, 46.02, -0.2573, 0.0984, 0.3557, 432.2224, 0.113178, -232.334436, -232.32857, -232.327626, -232.363064, 20.451
gdb, 104, 7.51163, 5.3853, 3.80314, 2.4925, 38.43, -0.2369, 0.0642, 0.3011, 370.2795, 0.090396, -268.251114, -268.245852, -268.244908, -268.278934, 19.173
gdb, 105, 7.20812, 7.20681, 6.22176, 0.0002, 49.82, -0.2974, 0.1082, 0.4056, 328.2069, 0.116844, -195.158734, -195.154774, -195.15383, -195.185188, 15.584
gdb, 106, 7.76429, 7.54763, 6.46247, 1.8725, 42.39, -0.2352, 0.0994, 0.3346, 298.4772, 0.092109, -231.069318, -231.065445, -231.064501, -231.095721, 14.648
gdb, 107, 19.32586, 2.84998, 2.52198, 0.4777, 45.22, -0.2633, 0.0345, 0.2978, 470.3666, 0.065276, -192.736096, -192.730524, -192.72958, -192.764175, 19.399
gdb, 108, 20.01906, 2.89728, 2.57099, 3.5925, 40.56, -0.2911, 0.0111, 0.3022, 448.7393, 0.05503, -208.842347, -208.837159, -208.836215, -208.87023, 17.258
gdb, 109, 21.0592, 2.92609, 2.61064, 3.6958, 36.12, -0.3494, -0.0151, 0.3344, 429.0927, 0.044642, -224.94466, -224.939832, -224.938888, -224.972334, 15.259
gdb, 110, 24.42532, 2.5579, 2.40769, 2.0711, 41.41, -0.2583, -0.0337, 0.2245, 483.1343, 0.065029, -229.918003, -229.912379, -229.911435, -229.946855, 18.303
gdb, 111, 26.22693, 2.56863, 2.42417, 2.172, 36.79, -0.2868, -0.0568, 0.23, 464.3999, 0.054694, -246.023231, -246.017964, -246.017019, -246.051902, 16.279
gdb, 112, 11.16406, 4.28269, 3.09529, 5.0884, 38.8, -0.2491, -0.0216, 0.2276, 391.0845, 0.068192, -263.280728, -263.275534, -263.27459, -263.308973, 16.694
gdb, 113, 46.2984, 2.58674, 2.44986, 4.2338, 35.69, -0.2934, -0.0298, 0.2636, 460.7073, 0.055229, -283.156647, -283.151564, -283.15062, -283.184645, 15.704
gdb, 114, 11.40917, 4.38216, 3.16609, 5.2904, 34.31, -0.2608, -0.0416, 0.2191, 372.7845, 0.055704, -283.179781, -283.17476, -283.173816, -283.207861, 15.692
gdb, 115, 160.02654, 2.04896, 2.04896, 1.1881, 54.54, -0.242, -0.0085, 0.2335, 576.5936, 0.065688, -192.762455, -192.756657, -192.755713, -192.790147, 19.382
gdb, 116, 159.56146, 2.07623, 2.07623, 5.1545, 47.82, -0.2871, -0.0377, 0.2494, 553.2094, 0.055566, -208.863267, -208.85788, -208.856936, -208.890804, 17.054
gdb, 117, 43.05987, 2.11932, 2.04564, 3.783, 45.67, -0.2642, -0.0592, 0.2051, 568.7849, 0.065532, -229.928448, -229.922366, -229.921422, -229.958956, 18.156
gdb, 118, 25.23558, 2.07322, 1.96278, 1.2486, 46.92, -0.2421, 0.0368, 0.2789, 613.8892, 0.089036, -231.111403, -231.104707, -231.103763, -231.142502, 20.884
gdb, 119, 20.50649, 2.07478, 1.95249, 0.078, 53.93, -0.2401, 0.0631, 0.3033, 652.4812, 0.112761, -195.196751, -195.18988, -195.188936, -195.228146, 22.115
gdb, 120, 27.37372, 2.3551, 2.22921, 2.9091, 46.78, -0.2481, 0.0251, 0.2732, 567.546, 0.10111, -248.395289, -248.388824, -248.38788, -248.425185, 20.343
gdb, 121, 23.52902, 2.22059, 2.10822, 0.7752, 51.47, -0.2586, 0.0583, 0.3169, 593.0141, 0.112736, -195.186228, -195.179881, -195.178937, -195.215412, 22.023
gdb, 122, 23.89209, 2.25168, 2.1394, 4.0641, 46.62, -0.3185, 0.0365, 0.355, 569.5065, 0.102603, -211.295163, -211.289209, -211.288265, -211.324151, 19.863
gdb, 123, 27.0505, 2.37302, 2.25333, 4.1469, 43.52, -0.249, 0.0208, 0.2698, 535.2152, 0.091346, -227.324775, -227.318937, -227.317993, -227.353619, 19.026
gdb, 124, 29.26507, 2.42505, 2.30445, 1.3623, 45.04, -0.2565, 0.0324, 0.2889, 532.4302, 0.088734, -231.092208, -231.086089, -231.085144, -231.121215, 20.194
gdb, 125, 29.69812, 2.46416, 2.34273, 4.5445, 40.22, -0.2859, 0.008, 0.2939, 509.5881, 0.078474, -247.198, -247.192237, -247.191293, -247.226866, 18.14
gdb, 126, 26.63096, 2.28907, 2.16465, 1.3892, 44.05, -0.2624, 0.0549, 0.3174, 542.7424, 0.089329, -231.10631, -231.100171, -231.099227, -231.135302, 20.716
gdb, 127, 27.12022, 2.32375, 2.19911, 3.7158, 39.41, -0.2914, 0.0323, 0.3237, 519.4529, 0.079045, -247.21445, -247.20867, -247.207726, -247.243281, 18.636
gdb, 128, 20.60318, 2.12564, 2.08237, 2.7552, 47.03, -0.2487, -0.0195, 0.2292, 599.5103, 0.112697, -232.36363, -232.357283, -232.356339, -232.39356, 20.766
gdb, 129, 12.29542, 2.95298, 2.69965, 3.694, 43.88, -0.2499, 0.0335, 0.2834, 490.704, 0.102695, -248.436061, -248.429994, -248.429049, -248.466001, 19.864
gdb, 130, 18.87188, 2.54729, 2.47133, 4.0425, 40.48, -0.2778, 0.0091, 0.2868, 510.9124, 0.089832, -268.307873, -268.301991, -268.301047, -268.337439, 18.727
gdb, 131, 29.05433, 2.28555, 2.17705, 2.7959, 40.04, -0.2577, -0.0282, 0.2295, 546.3932, 0.088447, -268.27324, -268.267033, -268.266088, -268.30312, 19.186
gdb, 132, 22.23659, 2.16652, 2.13287, 1.4229, 39.92, -0.2536, -0.0285, 0.225, 550.4469, 0.089449, -268.282665, -268.276602, -268.275658, -268.312338, 19.422
gdb, 133, 17.04187, 1.92713, 1.82903, 0.0603, 56.8, -0.3105, 0.0925, 0.403, 721.0614, 0.160138, -197.629416, -197.622321, -197.621376, -197.659721, 24.552
gdb, 134, 18.74523, 1.96959, 1.86471, 1.3815, 49.63, -0.2615, 0.0813, 0.3428, 669.0122, 0.136722, -233.549368, -233.542485, -233.54154, -233.579515, 23.274
gdb, 135, 20.12848, 2.11047, 2.00594, 0.9755, 50.27, -0.25, 0.0926, 0.3426, 647.6919, 0.136321, -233.542445, -233.535569, -233.534624, -233.572603, 22.785
gdb, 136, 17.9608, 2.23958, 2.09578, 0.9301, 50.62, -0.2483, 0.0931, 0.3414, 631.0818, 0.136152, -233.547877, -233.541027, -233.540083, -233.578016, 22.881
gdb, 137, 12.80895, 2.7832, 2.48922, 2.2019, 42.99, -0.261, 0.0821, 0.3431, 522.4181, 0.113563, -269.465281, -269.45898, -269.458036, -269.494828, 21.001
gdb, 138, 20.79686, 2.01268, 1.9004, 2.7191, 42.52, -0.2607, 0.0779, 0.3386, 618.0376, 0.113242, -269.468415, -269.461727, -269.460783, -269.498456, 22.005
gdb, 139, 15.9285, 3.34091, 3.17008, 0.8635, 48.65, -0.2425, 0.0503, 0.2928, 429.6736, 0.090505, -193.963318, -193.958152, -193.957208, -193.990986, 18.785
gdb, 140, 17.05252, 3.4088, 3.26202, 1.2763, 45.22, -0.2422, 0.0322, 0.2744, 408.3613, 0.079399, -210.001565, -209.996559, -209.995615, -210.029132, 17.704
gdb, 141, 18.6968, 3.40509, 3.26056, 1.7013, 41.39, -0.265, 0.0189, 0.2839, 397.8388, 0.066467, -229.879598, -229.87469, -229.873746, -229.907107, 16.924
gdb, 142, 15.97776, 3.43771, 3.25625, 4.1966, 43.5, -0.2931, 0.0289, 0.322, 407.3682, 0.080403, -210.071468, -210.066701, -210.065757, -210.098937, 16.544
gdb, 143, 17.10357, 3.50921, 3.35299, 2.8377, 40.21, -0.2775, 0.0076, 0.2851, 386.5557, 0.069125, -226.107205, -226.102575, -226.10163, -226.134578, 15.572
gdb, 144, 18.70863, 3.50788, 3.35304, 3.6533, 36.45, -0.3077, -0.0072, 0.3004, 376.0875, 0.056139, -245.983375, -245.978827, -245.977883, -246.010694, 14.866
gdb, 145, 16.01056, 3.17029, 3.01951, 3.147, 44.1, -0.2486, -0.0157, 0.2329, 436.2586, 0.090683, -231.145151, -231.140101, -231.139157, -231.173071, 17.457
gdb, 146, 12.11336, 4.15999, 3.92501, 2.03, 40.19, -0.2639, -0.0381, 0.2258, 363.3567, 0.079887, -247.184334, -247.179519, -247.178575, -247.211988, 16.144
gdb, 147, 18.45912, 3.25271, 3.1231, 2.3951, 36.8, -0.2636, -0.0418, 0.2217, 402.0419, 0.066465, -267.060326, -267.055484, -267.05454, -267.088115, 15.818
gdb, 148, 14.7497, 3.94953, 3.42803, 3.2517, 40.77, -0.2555, -0.0013, 0.2542, 383.6013, 0.079595, -247.192524, -247.187626, -247.186682, -247.22031, 16.197
